Date,AUROPHARMA.NS,BIOCON.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,GLENMARK.NS,LUPIN.NS,SUNPHARMA.NS,TORNTPHARM.NS,ZYDUSLIFE.NS
2021-08-13,761.2999877929688,371.3999938964844,894.4000244140625,4948.7001953125,930.4400024414062,563.25,976.8499755859375,778.2999877929688,1481.875,558.4500122070312
2021-08-16,738.0499877929688,366.95001220703125,888.25,4898.9501953125,932.22998046875,569.3499755859375,967.5999755859375,780.7999877929688,1477.425048828125,532.0
2021-08-17,731.4500122070312,366.6000061035156,904.6500244140625,4908.35009765625,940.0999755859375,554.0,974.3499755859375,784.1500244140625,1504.0250244140625,530.1500244140625
2021-08-18,721.6500244140625,370.0,908.8499755859375,4910.4501953125,937.4099731445312,553.5999755859375,972.7999877929688,782.9000244140625,1526.125,542.7999877929688
2021-08-20,681.0999755859375,357.3500061035156,890.8499755859375,4818.7001953125,911.2000122070312,539.75,926.5999755859375,761.1500244140625,1518.050048828125,534.8499755859375
2021-08-23,682.9500122070312,333.20001220703125,898.3499755859375,4874.64990234375,902.969970703125,527.6500244140625,925.5999755859375,759.3499755859375,1530.9749755859375,547.0999755859375
2021-08-24,688.2000122070312,349.5,917.6500244140625,4863.2001953125,917.47998046875,521.6500244140625,939.7999877929688,771.3499755859375,1528.2750244140625,548.9000244140625
2021-08-25,696.7000122070312,347.1499938964844,912.5999755859375,4856.5,909.7899780273438,519.7000122070312,940.7999877929688,769.0499877929688,1527.125,543.0
2021-08-26,699.0999755859375,341.0,911.2999877929688,4846.7001953125,900.7000122070312,512.8499755859375,937.4500122070312,760.5499877929688,1526.375,540.5999755859375
2021-08-27,710.0,346.70001220703125,923.9000244140625,4910.7001953125,920.1099853515625,516.5999755859375,940.0999755859375,771.7999877929688,1523.449951171875,550.5499877929688
2021-08-30,716.0499877929688,356.6000061035156,934.7000122070312,5104.25,935.5700073242188,528.25,952.5,787.2000122070312,1546.199951171875,555.0
2021-08-31,727.2999877929688,358.8500061035156,947.7999877929688,5173.60009765625,940.8099975585938,530.2999877929688,957.8499755859375,794.0499877929688,1552.949951171875,554.1500244140625
2021-09-01,729.9000244140625,354.70001220703125,922.8499755859375,5202.64990234375,952.6900024414062,532.0499877929688,962.25,788.5,1583.75,552.3499755859375
2021-09-02,746.8499755859375,358.6499938964844,955.25,5165.5498046875,971.9400024414062,538.4000244140625,967.7999877929688,789.9500122070312,1571.574951171875,556.5
2021-09-03,757.9000244140625,363.5,941.0999755859375,5208.2998046875,979.7100219726562,533.75,969.4500122070312,789.4000244140625,1594.824951171875,555.6500244140625
2021-09-06,754.75,361.5,950.2000122070312,5205.10009765625,983.1900024414062,535.8499755859375,981.9500122070312,784.25,1565.25,556.9000244140625
2021-09-07,746.2999877929688,356.75,950.5,5210.10009765625,979.489990234375,530.5,989.5999755859375,769.9000244140625,1547.2750244140625,553.8499755859375
2021-09-08,743.25,355.45001220703125,951.7999877929688,5085.0498046875,982.260009765625,520.1500244140625,982.1500244140625,777.4500122070312,1550.2750244140625,555.3499755859375
2021-09-09,741.75,352.75,949.2999877929688,5054.89990234375,982.4099731445312,524.5499877929688,981.7999877929688,776.2999877929688,1554.175048828125,558.0999755859375
2021-09-13,736.1500244140625,353.6000061035156,950.4500122070312,5085.2001953125,986.280029296875,518.7000122070312,984.0999755859375,780.2999877929688,1563.0250244140625,555.5499877929688
